,B1_mean,B1_std,B1_p2p,B1_impulse,B2_mean,B2_std,B2_p2p,B2_impulse,B3_mean,B3_std,B3_p2p,B3_impulse,B4_mean,B4_std,B4_p2p,B4_impulse
2004-03-04 11:22:46,0.06269686019825202,0.08015605074571747,0.913,7.560187200781309,0.07502978661067447,0.09494177813960082,0.945,6.317490978077287,0.05493285804970896,0.06956974701163311,0.71,6.571658799790276,0.0437010107915412,0.05532529730023031,0.5980000000000001,7.711492111876506
2004-03-04 11:32:46,0.061478880804726375,0.07883309744032395,1.0859999999999999,9.173882032618927,0.07302060647492488,0.09307334319606111,1.025,7.354088467950546,0.05403857610234843,0.06857491776178626,0.7350000000000001,7.365108940809111,0.041981542067482044,0.0530059617654361,0.53,6.693417777467881
2004-03-04 11:42:46,0.06356701987401678,0.08144666264739958,0.986,7.944371169214122,0.074802920064456,0.09500464726916677,1.06,7.967603396851889,0.05467679085892823,0.06943993884980691,0.696,6.437832112499001,0.0431183651545468,0.05456846552297145,0.5740000000000001,6.7952483576271066
2004-03-04 11:52:46,0.06327247424190582,0.08126416547137709,1.0030000000000001,8.676758836726403,0.07510957566287421,0.09525957668660084,1.006,7.149554437776339,0.056564920162116915,0.07163603482536995,0.9570000000000001,9.546552853824284,0.04358645441671817,0.055346152486806154,0.6,6.99758684393042
2004-03-04 12:02:46,0.06365188729918426,0.08155873295535575,0.817,6.551259007293317,0.07477635626739582,0.09500633932325779,0.971,7.569237500367329,0.05632648078519408,0.07109959558907984,0.681,6.320295446073346,0.04399707016944041,0.05563033446200215,0.5760000000000001,6.818635851083891
2004-03-04 12:12:46,0.06256570145026587,0.08019719891796989,0.781,6.361312840332724,0.07319429659651339,0.09268809101764008,0.95,6.544225742621825,0.054268421309633955,0.06879337429230294,0.617,5.841334469475803,0.043203965037353784,0.05474740129166124,0.476,5.925382074970771
2004-03-04 12:22:46,0.06280877972557211,0.08048201325439909,1.062,9.632411306881018,0.07435407002295039,0.09475725684686868,1.1380000000000001,9.158879934747354,0.0567453000634795,0.07209431812970138,0.913,9.075641496721012,0.0429923824405476,0.05445565330960457,0.539,7.210579698128762
2004-03-04 12:32:46,0.0644243859563453,0.08325645447386415,1.037,9.282199451698487,0.07491151911714457,0.09550465500800404,0.989,6.8747771513571525,0.05581678792909764,0.07048941667097688,0.73,6.736324570980711,0.0443905952439069,0.056451186558719765,0.5640000000000001,6.825770150977871
2004-03-04 12:42:46,0.06499042922017603,0.08388170007817344,1.243,12.140249102325638,0.07581371160701197,0.09678417233453335,1.2890000000000001,8.890212412943809,0.05505991503491333,0.07018970578969781,0.896,9.226312820822166,0.043764734606180376,0.055567902323067096,0.598,7.197575921219371
2004-03-04 12:52:46,0.06454079789052153,0.0834376275282589,1.226,10.257078028736634,0.07586366521802825,0.09646027516901835,0.9910000000000001,7.2366659114373455,0.05841110405781524,0.07428225882038995,0.899,8.32033579640881,0.04456916841642517,0.05639292828956098,0.515,5.856066183721147
2004-03-04 13:02:46,0.0642335563259921,0.08285700594848926,1.047,9.57443484646576,0.07601313540700222,0.09710830559004544,1.252,8.89319979212077,0.05806142878070158,0.07355411821544,0.6910000000000001,6.217552815716945,0.043930318863224495,0.05594411457786333,0.539,6.214386944241765
2004-03-04 13:12:46,0.06323560720738301,0.08143672234732767,0.971,7.906937595463193,0.07453713560232415,0.09466153155896138,0.984,7.137381866112543,0.0565240978563406,0.07177332715994829,0.854,7.731215827816692,0.043661751062062486,0.05517760508421685,0.493,5.863255452950382
2004-03-04 13:22:46,0.06499980467796206,0.08399518998978442,1.245,12.353883276702433,0.07549138141510768,0.09667822253223868,1.369,10.279319115025539,0.05706889984862496,0.07264667338575119,1.215,13.509985334307732,0.043902192489866355,0.05582584956061994,0.708,9.407275048856159
2004-03-04 13:32:46,0.06386986669270897,0.08232782921053512,1.018,8.376407024207436,0.07338981395575919,0.09302973257253114,0.867,6.227022189693634,0.05583607598027161,0.07041418358613567,0.649,5.98179571426207,0.04358059475560195,0.055058800855106116,0.586,6.952635724666233
2004-03-04 13:42:46,0.06200830118658115,0.07943886402720442,0.954,8.418227721306497,0.07376385565701411,0.0940237991030978,1.045,8.039167621027309,0.056460471702719256,0.07163918905887501,0.716,6.446988291500033,0.04293110015137316,0.054364886833132925,0.524,6.359026417618326
2004-03-04 13:52:46,0.06348698666927052,0.08142035600800607,1.196,9.65552205514755,0.0744529029737781,0.09477924655836245,1.033,7.709571783952596,0.05494164754138333,0.06963615992778514,0.716,7.4260605252633685,0.04381971775965474,0.0558296752837948,0.781,9.082669180640927
2004-03-04 14:02:46,0.06237506714195001,0.08045035618234668,1.013,9.667324263198358,0.07398715757605362,0.09458651134561201,1.174,7.947325174582861,0.054227110698764056,0.06892693142431874,0.718,6.749391499634921,0.04381297914937106,0.05571062073018733,0.579,7.075528896200387
2004-03-04 14:12:46,0.0639502905415302,0.08234787934943909,1.13,10.226693177809464,0.07381346745446508,0.0935970285474779,0.9770000000000001,7.546048427322679,0.056749011182186254,0.07170214615969181,0.657,5.850322200930545,0.044396747888079076,0.056194692479406796,0.5569999999999999,6.824824213787925
2004-03-04 14:22:46,0.06328292397089667,0.08140414268535442,0.955,7.679796847306038,0.07400678744079313,0.09380666928110934,0.886,6.499403860555484,0.05455183358562366,0.06938130606240071,0.879,9.25725070647461,0.043194931393133226,0.054824362807379984,0.591,7.292522290012854
2004-03-04 14:32:46,0.06292597294789735,0.08048541064627047,0.916,7.373743754175904,0.07353254553444978,0.09339512429392177,0.96,6.976502666559544,0.05539708970164524,0.07013038553936767,0.808,7.581625718282569,0.043618682552857564,0.05512246701230888,0.537,6.258786006871616
2004-03-04 14:42:46,0.06328927193710567,0.08142816990258524,0.931,7.8370312190177325,0.07351628497485219,0.09342546521249981,1.101,8.82797600860822,0.05516778162996174,0.0697326001330084,0.698,6.8518252652506035,0.04384271692953614,0.055469162352046526,0.488,5.907480606556931
2004-03-04 14:52:46,0.06354807363640792,0.08191786164701602,1.233,10.417310267934344,0.07468914497778253,0.09533879482688026,0.993,6.988967408252928,0.05613179354460589,0.07137181310336613,0.817,7.428944875396246,0.043936764490452244,0.05596871868453456,0.542,6.281755227105462
2004-03-04 15:02:46,0.06311338444259991,0.08118221905202219,1.03,9.585922310191316,0.07325406513989892,0.0935704889077813,1.1909999999999998,9.432923601991837,0.05657307485717059,0.07188562403601217,0.725,6.434156193895889,0.04365945602812494,0.055792045543908673,0.591,6.871363669917081
2004-03-04 15:12:46,0.06352898090727081,0.08219561515863857,1.079,9.570435277207714,0.07389520972703725,0.09434175249981258,1.2770000000000001,9.026295513117054,0.055843888861760636,0.07114478633055674,1.013,9.347486549373212,0.04426402656379557,0.05633085414907069,0.618,7.884506383462503
2004-03-04 15:22:46,0.06372659797841701,0.08202106909007492,0.918,8.39523867539884,0.07197748913521133,0.09120304128644403,0.8420000000000001,6.307527609738522,0.05433776063284297,0.06874291353410265,0.732,7.140522455860723,0.043206943698421305,0.054847053982112925,0.46599999999999997,5.485229449558578
2004-03-04 15:32:46,0.06336525220957989,0.08178443539116506,1.009,8.522020842179494,0.07424078324136933,0.09461821920766363,1.1280000000000001,9.145916440461791,0.05440949265100757,0.06929331365270787,0.9620000000000001,10.27394251928663,0.0442247668343166,0.05596990660897315,0.61,7.167929255288262
2004-03-04 15:42:46,0.06376043752136296,0.08197448682591661,0.9430000000000001,7.700699980853963,0.07388378338786006,0.09396770196636195,1.033,7.30877569121248,0.0560467307974018,0.07093847435996882,0.683,6.441053650478667,0.04383290199716647,0.05569626209706679,0.491,5.635036439430067
2004-03-04 15:52:46,0.06352321890717272,0.08136843051248918,0.852,6.989570233347633,0.07393398115142306,0.09419190317398551,0.962,6.803366897960132,0.05568494555398126,0.07096137684689989,0.837,7.542433521693038,0.04371746667317598,0.05560582211057191,0.525,6.084524567458788
2004-03-04 16:02:46,0.06323795107182992,0.08137582323697967,1.133,9.503786726381184,0.07252985985643756,0.09263482818365727,1.01,7.569296302056376,0.05468802187606733,0.0696468399774228,0.8280000000000001,8.301635064234793,0.0441893647150725,0.056215471973771754,0.581,7.128412051883538
2004-03-04 16:12:46,0.0650119146442696,0.08335230959600402,0.898,7.690897933646259,0.07573558279212765,0.09645621071571119,1.053,7.420554239907655,0.05516367986718069,0.07029397334558084,0.9990000000000001,9.825305369492941,0.04430787636114901,0.05637766011048074,0.581,7.109345467890786
2004-03-04 16:22:46,0.062281556716636655,0.08037524353570231,1.01,9.713951158166738,0.0729589335416763,0.09294631994127993,1.123,8.127860033223495,0.05453972361931692,0.06924733529711766,0.806,8.727583647516136,0.04287587284535214,0.05491401439695718,0.615,8.023160280392764
2004-03-04 16:32:46,0.0632422481566482,0.08116062053138746,0.8859999999999999,7.52661415231428,0.07317598515552505,0.09286764222161013,0.969,6.832842754864479,0.05429967283558714,0.06887116103192271,0.6859999999999999,6.961367909978729,0.04406548171297268,0.05572385048595993,0.532,6.376873440992588
2004-03-04 16:42:46,0.06244816641437575,0.08029326404355532,0.9650000000000001,8.13474644922572,0.07165095951950776,0.09105030612834274,1.179,9.504408657843449,0.05291757410029683,0.06743760612832674,0.889,9.27858104510588,0.0425060793984067,0.05398782007422293,0.5349999999999999,7.010761853777797
2004-03-04 16:52:46,0.06160764685775677,0.07885274514617634,0.854,7.206897562978382,0.07282084086136995,0.09218027578250435,1.001,8.28059650049825,0.05478543874212538,0.06908876153805975,0.63,6.060004403044418,0.04296835782997039,0.054162232444777476,0.45699999999999996,5.515686704570606
2004-03-04 17:02:46,0.0627171736901213,0.08036886982761712,0.866,7.079400647002295,0.0728847599980462,0.09270813745322727,0.9059999999999999,6.764102674046203,0.05398559499975533,0.0682312532241589,0.581,6.020124442482721,0.04348166414375561,0.05523407507065176,0.511,6.186515748584362
2004-03-04 17:12:46,0.061957566287416395,0.0798568026081136,1.113,10.71701230031785,0.07265760046877268,0.09179896744677538,0.9470000000000001,6.716434300768524,0.05425093998730368,0.06874460882611391,0.9179999999999999,9.142698727728563,0.04252917622930653,0.0540892898572693,0.596,7.2891136740706814
2004-03-04 17:22:46,0.06393652033790657,0.08273090180344513,1.0350000000000001,8.477158236568279,0.07394330777869963,0.09410968182233162,1.0430000000000001,7.235272752487196,0.05539289027784538,0.07020438299091493,0.646,6.029654678148916,0.04440124029493498,0.05630939582921131,0.5489999999999999,6.598914761248767
2004-03-04 17:32:46,0.06381532301381895,0.08179140477230255,0.847,7.0359277175917585,0.07322061624102713,0.09294373827024073,1.284,9.969869655248338,0.053587870501488485,0.0678532853937069,0.883,8.695997725587102,0.04375814248742476,0.0553475597359436,0.554,6.8558668843453345
2004-03-04 17:42:46,0.06183719908198683,0.0791817680162941,0.8260000000000001,7.3903735418883825,0.07282972801406325,0.09258893391041018,1.111,7.8127437176495755,0.053743932809218506,0.06807714531650633,0.8009999999999999,7.628768096585484,0.0429979002880984,0.05441944414601558,0.528,6.256119442987263
2004-03-04 17:52:46,0.06298339762683713,0.08100541853215311,0.964,8.256143993388328,0.0728341227599007,0.09248677448703682,1.0819999999999999,7.812272303679981,0.05544328336344473,0.07046034500450435,0.8,7.521199588171206,0.0438861272523059,0.055543337287554985,0.517,5.947209661483318
2004-03-04 18:02:46,0.061984081253967316,0.07907582852273272,0.783,6.453269805856772,0.07245099858391477,0.09184941029105036,0.909,6.846006400112194,0.05307744518775264,0.06721269339931457,0.672,6.443414877830533,0.043368084379118654,0.05489875445551479,0.528,6.087425898090017
2004-03-04 18:12:46,0.06327423214024117,0.08110821960896988,0.994,8.028544682676948,0.07297289906733703,0.09269637762298119,0.9159999999999999,6.427043546224222,0.05608652766248303,0.07053483003944384,0.6910000000000001,6.525631292464944,0.04329239708970033,0.05484870039093176,0.502,5.797784758370779
2004-03-04 18:22:46,0.06269012158796801,0.08043487120024094,1.045,10.831052529499626,0.07290722203232564,0.09272939970244892,1.296,10.876837409171884,0.053575467552126325,0.06791078312779368,0.774,7.876739472024476,0.04355090580594614,0.05540180116243416,0.6419999999999999,7.9676873208139565
2004-03-04 18:32:46,0.06465188729918442,0.08336919050342953,1.336,12.049145547678808,0.07336154109087331,0.09332709792505973,1.181,8.246827847449161,0.055568338297767673,0.0702758341111755,0.7869999999999999,7.828198814746186,0.04470926314761301,0.05677953477952555,0.618,7.425754231373979
2004-03-04 18:42:46,0.06244421114312216,0.07968966246545696,0.974,7.895047290613437,0.07382611455637464,0.09379241492203039,1.133,8.140750784616575,0.054350065921187185,0.06901532851125165,0.8180000000000001,7.911673936578868,0.04332355095463499,0.05472103023885509,0.5609999999999999,7.940254028581583
2004-03-04 18:52:46,0.061171004443576024,0.078303521032155,0.886,8.059373954775287,0.0715219981444396,0.09090033917643386,1.03,7.745868605085527,0.05412608037501763,0.0684752963115382,0.655,6.09687599237861,0.044051906831386545,0.05565417810934245,0.537,6.265336051318277
2004-03-04 19:02:46,0.06146301088920342,0.07850130871038942,0.845,7.435366302243364,0.07174842521607461,0.09058446657950422,0.96,6.843355774308978,0.05367933004541185,0.06795168243092063,0.691,6.464313166845479,0.042584354704818146,0.05368283644549628,0.481,5.729803860862378
2004-03-04 19:12:46,0.06216289857903172,0.07996252195543944,1.084,9.893361057128162,0.07239425753210577,0.09196755894860452,0.855,6.105456635203139,0.05507685922164102,0.06990883529281836,0.6910000000000001,6.554476872896093,0.04238830020996977,0.054034906241391,0.5389999999999999,6.794327646388192
2004-03-04 19:22:46,0.0639399873040671,0.08225357173125111,0.9450000000000001,7.60087733031324,0.07332643195468462,0.09300882682310571,1.045,7.255228241962918,0.05363401533277906,0.06807859645424524,0.825,7.924075744898708,0.04355823038234153,0.05522301465992744,0.5720000000000001,7.070994328659939
2004-03-04 19:32:46,0.06230255383563595,0.0801670354006496,0.9079999999999999,7.993251790509314,0.07226441720787112,0.09204523931686344,0.991,7.029739111279626,0.05308901801845739,0.06737396520712477,0.786,8.231457584091475,0.0437762097758664,0.05553532490293895,0.517,6.236263975290604
2004-03-04 19:42:46,0.06112275990038559,0.07817100432026174,0.815,7.345872482390434,0.07227306020801788,0.0919285072581659,1.116,7.9421017782822645,0.055958152253526836,0.07094869859653492,0.664,6.058098531633237,0.04254846428048076,0.0541504698410293,0.567,6.721746714868
2004-03-04 19:52:46,0.06247575565213138,0.08031397219147018,0.921,7.859048600130848,0.07303613457688297,0.09287206710844548,1.045,8.625867232018114,0.05482606572586429,0.06979113698980971,0.659,6.055513843725949,0.0437450070804223,0.05602327414926499,0.503,5.920675690458699
2004-03-04 20:02:46,0.06185204355681431,0.07924402950120428,1.097,10.783798911790617,0.0729403291176325,0.09298870489154658,0.937,6.992016709679382,0.05621763757995953,0.07121187342466757,0.742,6.723868456093742,0.04260559597636483,0.05411397858022498,0.5640000000000001,6.923973089442271
2004-03-04 20:12:46,0.06397509644025545,0.08185639641267148,0.894,7.174666792861301,0.07279901362371177,0.09212694647338926,0.855,5.975355686114869,0.05658401289125458,0.07139763324906855,0.635,5.955745850822919,0.04328258215733069,0.05505331406290256,0.5940000000000001,7.624314067041135
2004-03-04 20:22:46,0.06167200546901675,0.07905803067526664,0.8300000000000001,7.523672961034287,0.0727037941305725,0.09211722476793748,1.072,7.38613447099575,0.05352629522925846,0.06815873267313058,1.182,11.358903084845968,0.04369104936764332,0.05544993309924093,0.7150000000000001,10.551360213870417
2004-03-04 20:32:46,0.06323526539381819,0.0815983130383025,0.996,8.60279460538456,0.07302881000048833,0.09281881521575402,0.964,6.887692679048673,0.05406694662825295,0.06875202764999461,0.7889999999999999,7.860625141681557,0.0431276429513146,0.05494101316192564,0.5489999999999999,6.84016050524755
2004-03-04 20:42:46,0.06182289174276114,0.07932229586691136,0.798,6.7127238519798365,0.07212158796816186,0.09143452319400566,0.8959999999999999,6.53063823564067,0.05562190536647238,0.07024766729775694,0.622,5.699193472632824,0.04289818838810319,0.054292167126022285,0.5660000000000001,7.389589442147924
2004-03-04 20:52:46,0.06175980272474195,0.07945250803381133,0.798,7.15675861158358,0.07334825919234284,0.09275844961983389,0.906,6.9258630756029245,0.054232335563259605,0.06849722537515791,0.681,6.398396757138367,0.043095073001609877,0.05450043369977813,0.603,7.193397722946647
2004-03-04 21:02:46,0.06250002441525443,0.08037249253358937,0.9159999999999999,7.775996962352892,0.07086605791298342,0.08984237330589184,0.787,5.588006609401771,0.053521021534254185,0.06797148935508061,0.6859999999999999,6.931855733780322,0.04331617754773056,0.05513865763574767,0.5569999999999999,6.718044307564858
2004-03-04 21:12:46,0.06290146003222766,0.080473273701231,0.837,6.677110511978774,0.07212149030714289,0.09166845788304843,0.9430000000000001,6.807956933626641,0.056703745300063176,0.07160961968027457,0.774,6.842581525202494,0.04348596122857401,0.05505381886265218,0.517,6.001937007396783
2004-03-04 21:22:46,0.06344098832950819,0.08146247358413611,0.857,6.967104574479231,0.0725480736364076,0.09174614263046696,0.8620000000000001,6.326839252829657,0.054214512427363776,0.06897861107902066,0.6910000000000001,6.65873368286149,0.04296630694858009,0.05444365577833509,0.596,7.05203731758038
2004-03-04 21:32:46,0.06261404365447512,0.07996257746431047,0.8029999999999999,7.13897352591845,0.07122896625811737,0.09034915492602931,0.921,6.963459194432364,0.054263977733286964,0.06874727663855655,0.6859999999999999,6.339380457709816,0.04306294252648892,0.054466661736689535,0.552,7.593535899198143
2004-03-04 21:42:46,0.062069046340153096,0.0795403652564641,0.865,7.282212739711398,0.07030611846281544,0.08922414769956782,0.931,6.813062795570783,0.0534508520923863,0.06757227978391966,0.743,7.4086751566755185,0.04241667073587424,0.053735066683892614,0.489,6.223967968724144
2004-03-04 21:52:46,0.06135377703989397,0.07825361784811151,0.735,6.0142996536311975,0.07163269690902847,0.09090620028036907,1.0499999999999998,8.0410207189533,0.0551852141217827,0.0696740718457763,0.757,6.994627204819309,0.04232403925972801,0.05355513090293399,0.537,6.52111671823862
2004-03-04 22:02:46,0.06205093022120173,0.07944004558159956,0.8380000000000001,7.010370327234321,0.07037160017578928,0.08979426119824693,0.892,6.494097034292348,0.05406748376385476,0.0683455143642476,0.664,6.26994223516332,0.04242209092240655,0.05359132907942833,0.483,6.034591752401946
2004-03-04 22:12:46,0.06354055373797537,0.08176271246165041,0.9570000000000001,7.8689902839353465,0.07198789003369248,0.09162029889589625,1.326,10.376745306056085,0.053664632062111466,0.06807670996088964,0.706,7.602772707502785,0.044025733678400666,0.05575373264455734,0.479,5.610355111950807
2004-03-04 22:22:46,0.06289188925240456,0.08053561089258854,0.916,7.298238381071545,0.07123350749548311,0.09102246528763634,0.9259999999999999,6.58398015891242,0.05527335319107339,0.07017675987750605,0.8200000000000001,7.634781963402805,0.04330123541188402,0.05489941799536821,0.5349999999999999,6.651080442867882
2004-03-04 22:32:46,0.06273719419893514,0.08075496451779425,0.789,6.343924127973759,0.07194609111773012,0.09103193297083265,0.886,6.449273237662437,0.05454460667024676,0.06916747553931918,0.711,6.581768976176868,0.04274261438546655,0.053957805862903184,0.522,6.340276651213598
2004-03-04 22:42:46,0.0625927047219101,0.08031645205075015,0.86,6.949691692228976,0.07132184188681007,0.09037966437834856,0.971,6.842223743667064,0.05322564578348498,0.06746626696922473,0.642,6.275170457464597,0.042708433028954954,0.054119333425140505,0.525,6.2985218824962885
2004-03-04 22:52:46,0.0633323892768199,0.08107455384693975,0.996,8.55802230405313,0.07215288832462491,0.09189897205752003,1.069,8.384972716241503,0.054475609160603164,0.06901519902978141,0.734,6.938885233675737,0.04364964109575508,0.05502317423685015,0.503,6.093979087169825
2004-03-04 23:02:46,0.061801943454269474,0.07946014712474068,0.888,7.5402159536425915,0.07045177987206384,0.08946010857788297,1.062,7.863534477142102,0.0526736168758231,0.06701104566413536,0.71,7.2711923485891266,0.04287865618438252,0.054063915979504135,0.518,6.2735175011845765
2004-03-04 23:12:46,0.06305093022120214,0.08048762643175165,0.918,7.359130124998072,0.07233639337858216,0.09198965947157475,0.969,6.815379879666087,0.054665803994335016,0.06919036383734078,0.625,5.890336855438341,0.04283588065823384,0.05441027663941963,0.52,6.209747433986044
2004-03-04 23:22:46,0.0625123297035984,0.07939312996383951,0.782,7.230573586733268,0.07222681771570817,0.09150639152055821,0.8959999999999999,6.52112352303686,0.053234630597196166,0.0673073711228627,0.623,5.917200823341317,0.04354753650080427,0.05510363619579094,0.647,7.463108733923391
2004-03-04 23:32:46,0.06178802675911847,0.07883185653045054,0.8959999999999999,7.590467354272428,0.0708174227257189,0.08970915630726094,0.988,8.232437408206762,0.05479193319986273,0.06913486858146146,0.6719999999999999,6.9535783417284955,0.042270081546948945,0.05339488040943106,0.501,6.529440916584219
2004-03-04 23:42:46,0.06341632892231024,0.08155770881229873,0.862,7.127501822972659,0.07148654719468728,0.09111663872105345,1.0430000000000001,7.483925591523884,0.055576541823330376,0.07057692928928626,0.804,8.61874424505703,0.04340089848136988,0.054885556578703004,0.481,5.852413403584978
2004-03-04 23:52:46,0.062236046681966875,0.07943939112930831,0.883,7.407282830089792,0.07077494018262627,0.08990567958978576,0.901,7.827629363874689,0.054663557790906946,0.06894404762108444,0.727,7.006496018151794,0.042729576639482555,0.0540411462819469,0.5,5.874151342938266
2004-03-05 00:02:46,0.06260525416280073,0.08015377255684594,0.923,8.03446941836515,0.0711765222911272,0.09049134262950824,0.925,7.066937015307132,0.053643000146490295,0.06790141011215999,0.674,6.375482338162551,0.043361785243418854,0.05500788983027531,0.51,5.973001308549887
2004-03-05 00:12:46,0.0632096293764335,0.08094587240591104,0.8400000000000001,6.9926054678749825,0.07227183944528506,0.09195030371346445,1.0739999999999998,8.205132241707274,0.055206553054347594,0.06993449289134819,0.7230000000000001,7.173061495256937,0.04355930465354644,0.05530099668579065,0.583,6.7723762430625065
2004-03-05 00:22:46,0.06158147370477089,0.07881364264729596,1.025,10.06796302037778,0.07017237169783598,0.08883462126805022,0.9279999999999999,6.712043338482815,0.053069534645245504,0.06703472730160177,0.732,6.990828212081145,0.042698520435566586,0.05413087293636472,0.481,6.2999841038035385
2004-03-05 00:32:46,0.06215796669759276,0.07992823911261286,0.8109999999999999,7.030474502585748,0.07118067288441747,0.09063111832421457,0.884,6.307892041552939,0.05365559841789093,0.067853367726173,0.655,6.560359223999058,0.04269104936764311,0.05380776309570212,0.439,5.317273839889502
2004-03-05 00:42:46,0.06237174666731698,0.08027857664163966,0.808,6.573489150254011,0.07112232042580195,0.090649792026263,0.898,6.45367020159093,0.055050051272033586,0.06994202711384846,0.886,8.428693330495049,0.043231944919183835,0.05490873188754493,0.529,6.3147748848758924
2004-03-05 00:52:46,0.06186752282826251,0.07913760872686348,0.796,6.546245614589028,0.07202705210215285,0.09143128924433229,0.986,6.941836232459877,0.054423751159724504,0.06914570465654289,0.659,6.284021088445151,0.04311973240880727,0.05438871156645604,0.505,6.284825643877324
2004-03-05 01:02:46,0.06131554275111033,0.07801507289541536,0.8109999999999999,6.6541040280135455,0.06937077005713166,0.087986477536611,0.901,7.03466315276734,0.05292992821915028,0.0671107233920875,0.71,7.00926701551374,0.041938864202351794,0.05303349407995205,0.489,5.889525257723815
2004-03-05 01:12:46,0.06282611455637402,0.0809748587289836,0.893,7.576467259850744,0.07088451584549937,0.09027792839242726,1.077,8.02714095191393,0.053262659309535804,0.06784723437530137,0.901,8.749093756131144,0.04373343424971802,0.05549022430137097,0.51,5.967974033543521
2004-03-05 01:22:46,0.06271229063919133,0.08037835101276992,1.104,9.503719190055172,0.07080462913228136,0.08957030847116966,0.901,6.55324384417194,0.05460032228136073,0.06906406331206913,0.769,7.417538634900284,0.04224869378387455,0.05337843630916369,0.53,6.532746347423018
2004-03-05 01:32:46,0.06254533912788683,0.0800023606136744,0.839,6.747105473952808,0.07126661458079002,0.09075374334351538,1.182,9.21890290235696,0.05330265149665428,0.06770616309996352,0.735,7.241666017763274,0.04300942428829398,0.05453477005356522,0.528,6.254443170335917
2004-03-05 01:42:46,0.06185907515015372,0.07953573453254337,0.893,7.61408085809103,0.07057248889105842,0.08978404125443827,1.0110000000000001,7.609197414433803,0.053125347917377996,0.06743926748253506,0.759,7.585832673072687,0.04319722642707043,0.05475458098343148,0.5640000000000001,6.782842886792044
2004-03-05 01:52:46,0.06215249768055008,0.08002395521500405,0.891,7.417240130387627,0.07015366961277349,0.08892781272823974,0.914,7.383790511019587,0.052828604912348365,0.06707235494801342,0.71,7.760946946834195,0.04178573172517999,0.05298318521899782,0.518,6.198288011405749
